age,fnlwgt,education,education-num,occupation,capital-gain,capital-loss,hours-per-week,native-country,income,income_encoded,workclass_Federal-gov,workclass_Local-gov,workclass_Never-worked,workclass_Private,workclass_Self-emp-inc,workclass_Self-emp-not-inc,workclass_State-gov,workclass_Without-pay,marital-status_Married-AF-spouse,marital-status_Married-civ-spouse,marital-status_Married-spouse-absent,marital-status_Never-married,marital-status_Separated,marital-status_Widowed,relationship_Not-in-family,relationship_Other-relative,relationship_Own-child,relationship_Unmarried,relationship_Wife,race_Asian-Pac-Islander,race_Black,race_Other,race_White,sex_Male
-0.3358923621935273,0.5278019964894485,7th-8th,4,Transport-moving,-0.14592048355885345,-0.21665952703259014,0.3695193816149048,Mexico,<=50K,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.9957056173797817,-0.12337820215221823,HS-grad,9,Farming-fishing,-0.14592048355885345,-0.21665952703259014,-0.4403782755604586,United-States,<=50K,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True
-0.482517530012695,-0.02799064428278086,HS-grad,9,Machine-op-inspct,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
-0.042642026555192065,-1.5243379552904617,11th,7,Sales,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0.323920892992727,0.9701395314326638,Masters,14,Exec-managerial,-0.14592048355885345,-0.21665952703259014,0.3695193816149048,United-States,>50K,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0.10398314126397556,0.035487368999423195,Doctorate,16,Prof-specialty,-0.14592048355885345,-0.21665952703259014,1.58436586737795,United-States,>50K,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1.130359315998149,1.0646080792590604,HS-grad,9,Other-service,-0.14592048355885345,-0.21665952703259014,-1.6552247613235038,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
-0.2625797782839435,-1.0699680208146494,9th,5,Farming-fishing,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.323920892992727,-0.6891757357641501,11th,7,Transport-moving,-0.14592048355885345,4.850916036876398,-0.03542944697277691,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1.496922235546068,-0.7651788137566637,HS-grad,9,Tech-support,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1.2769844838173166,0.2564950728552402,Bachelors,13,Tech-support,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,>50K,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
-1.4355811208372846,-0.2035499854946079,HS-grad,9,Craft-repair,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True
1.130359315998149,-0.09064439082535032,Some-college,10,?,-0.14592048355885345,-0.21665952703259014,1.58436586737795,South,>50K,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0.030670557354391753,1.6815196250586775,HS-grad,9,Exec-managerial,-0.14592048355885345,-0.21665952703259014,3.2041611817286766,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
0.7637963964502299,0.033990424805604054,HS-grad,9,Craft-repair,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
-1.1423307851989493,0.008817129090556862,Assoc-acdm,12,Protective-serv,-0.14592048355885345,-0.21665952703259014,0.9364477416376592,United-States,<=50K,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True
-1.3622685369277008,0.7222910497218492,Some-college,10,Sales,-0.14592048355885345,-0.21665952703259014,0.2885296158973685,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
0.47054606081189465,1.867974446162226,Bachelors,13,Exec-managerial,-0.14592048355885345,3.2775355728615603,-0.03542944697277691,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
-0.6291426978318626,-1.23002735758921,Some-college,10,Adm-clerical,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
-1.215643369108533,1.1533446572293773,Some-college,10,Other-service,-0.14592048355885345,-0.21665952703259014,-2.0601735899111855,United-States,<=50K,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.6904838125406461,0.49861158470997524,11th,7,Machine-op-inspct,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,Puerto-Rico,<=50K,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
-1.288955953018117,0.07031500733156977,Some-college,10,Machine-op-inspct,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True
-1.4355811208372846,3.3568749335221737,HS-grad,9,Adm-clerical,-0.14592048355885345,-0.21665952703259014,-1.250275932735822,United-States,<=50K,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.5558301139222788,-1.0007201403550032,Some-college,10,Sales,-0.14592048355885345,-0.21665952703259014,-0.1974089784078496,?,>50K,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0.6904838125406461,0.7171938599985916,Assoc-acdm,12,Prof-specialty,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
-0.5558301139222788,3.0137525859060093,9th,5,Machine-op-inspct,-0.14592048355885345,-0.21665952703259014,0.20753985017983212,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1.0570467320885653,-0.9594878547125926,Bachelors,13,Prof-specialty,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
-1.0690182012893654,-0.15908695320604319,Bachelors,13,Tech-support,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0.7637963964502299,-0.9013912610638649,HS-grad,9,Adm-clerical,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
-0.9957056173797817,0.9493433763349866,HS-grad,9,Handlers-cleaners,-0.14592048355885345,-0.21665952703259014,-0.4403782755604586,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True
1.3502970677269004,1.4033059146061517,Bachelors,13,Prof-specialty,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,>50K,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1.0570467320885653,-0.4302991335368451,HS-grad,9,Machine-op-inspct,-0.14592048355885345,-0.21665952703259014,-0.1974089784078496,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0.3972334769023108,-0.5819547392992691,Masters,14,Exec-managerial,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0.17729572517355938,-0.8354025502413945,Assoc-voc,11,Craft-repair,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
-0.7024552817414464,0.7739356244086095,Assoc-voc,11,Prof-specialty,-0.14592048355885345,-0.21665952703259014,0.20753985017983212,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True
-0.9957056173797817,-1.4922389240964158,Some-college,10,Exec-managerial,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
-1.5088937047468685,0.3522331809472808,HS-grad,9,Other-service,-0.14592048355885345,-0.21665952703259014,-0.8453271041481403,?,<=50K,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
0.6171712286310623,-1.3069210226337424,Prof-school,15,Prof-specialty,-0.14592048355885345,4.503481865011922,1.58436586737795,Honduras,>50K,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.8371089803598137,0.5855764629065948,Bachelors,13,Exec-managerial,-0.14592048355885345,-0.21665952703259014,1.1794170387902683,United-States,>50K,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
0.6171712286310623,-0.7574382858683711,HS-grad,9,Exec-managerial,-0.14592048355885345,-0.21665952703259014,1.58436586737795,United-States,<=50K,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
0.323920892992727,0.4568013649167862,Some-college,10,Tech-support,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,>50K,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0.5438586447214785,0.2547423217422241,5th-6th,3,Machine-op-inspct,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,Mexico,<=50K,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
-0.2625797782839435,-1.2641254724851283,Assoc-voc,11,Other-service,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,Puerto-Rico,<=50K,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0.17729572517355938,-0.4017719248812158,HS-grad,9,Adm-clerical,-0.14592048355885345,-0.21665952703259014,0.6124886787675138,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
-0.6291426978318626,-0.015465579572471345,HS-grad,9,Machine-op-inspct,0.5328714887529021,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
-0.6291426978318626,-1.2343381778941955,Bachelors,13,Sales,0.1800025719676567,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
-0.482517530012695,0.9868238271625088,7th-8th,4,?,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,?,<=50K,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True
0.6904838125406461,-0.38028414366867275,HS-grad,9,Transport-moving,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0.2506083090831432,-0.6930128395521042,Doctorate,16,Prof-specialty,-0.14592048355885345,-0.21665952703259014,0.3695193816149048,United-States,>50K,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
-0.7024552817414464,-0.7975526005305879,Some-college,10,Tech-support,-0.14592048355885345,-0.21665952703259014,1.4223863359428772,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
-0.1892671943743597,-0.32441401764999256,HS-grad,9,Craft-repair,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
-0.7757678656510302,-0.06256247569573051,Some-college,10,Adm-clerical,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1.0570467320885653,-0.18884582480595405,HS-grad,9,Adm-clerical,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,>50K,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.7637963964502299,0.018026178181646764,Some-college,10,Exec-managerial,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,United-States,>50K,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
-0.9957056173797817,0.103295151247294,Some-college,10,?,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True
-1.4355811208372846,-0.8362931372934135,Some-college,10,Prof-specialty,-0.14592048355885345,-0.21665952703259014,-0.6833475727130677,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True
-0.5558301139222788,1.138773137165492,Bachelors,13,Sales,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
-0.7024552817414464,-0.2603580702170102,Bachelors,13,Sales,-0.14592048355885345,-0.21665952703259014,2.3942635245533133,United-States,>50K,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
-1.1423307851989493,0.2074843620031743,Some-college,10,Machine-op-inspct,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True
2.9631739137377444,-0.6161570718289342,Some-college,10,Prof-specialty,-0.14592048355885345,-0.21665952703259014,-1.6552247613235038,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True
-0.849080449560614,0.22873528495720172,HS-grad,9,Other-service,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,Mexico,<=50K,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True
0.10398314126397556,-1.4928168582471941,Assoc-acdm,12,Adm-clerical,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2.083422906822739,0.2177261131013926,10th,6,?,-0.14592048355885345,-0.21665952703259014,-3.113040544239158,United-States,<=50K,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
-1.5088937047468685,1.1355518648496787,11th,7,Other-service,-0.14592048355885345,-0.21665952703259014,-1.4932452298884311,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
-0.5558301139222788,-0.6049489390359719,7th-8th,4,Farming-fishing,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
-1.5088937047468685,2.435477359235471,HS-grad,9,Sales,-0.14592048355885345,-0.21665952703259014,-0.8453271041481403,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True
0.9837341481789813,0.8217715182984376,Bachelors,13,Other-service,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,Cuba,<=50K,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0.5438586447214785,-1.3089769523176586,HS-grad,9,Other-service,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.496922235546068,-0.28272696415123166,HS-grad,9,Sales,-0.14592048355885345,-0.21665952703259014,0.6124886787675138,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0.3972334769023108,1.4572717002263658,HS-grad,9,Craft-repair,1.7963480284778153,-0.21665952703259014,-0.03542944697277691,United-States,>50K,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1.0570467320885653,1.482492367593116,HS-grad,9,Sales,-0.14592048355885345,-0.21665952703259014,-0.4403782755604586,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0.7637963964502299,0.7433145887477015,HS-grad,9,Protective-serv,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,>50K,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
-0.40920494610311114,0.11627498381395364,Masters,14,Prof-specialty,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
-0.6291426978318626,-1.2832446711125145,9th,5,Sales,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True
0.323920892992727,2.0946667482224197,Doctorate,16,Prof-specialty,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,United-States,>50K,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
1.3502970677269004,0.5703417397188658,Assoc-voc,11,Prof-specialty,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
-0.11595461046477588,0.9185518027279472,Some-college,10,Craft-repair,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.7757678656510302,0.21586914435462962,Some-college,10,Machine-op-inspct,-0.14592048355885345,-0.21665952703259014,-1.250275932735822,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.6291426978318626,-0.6824489612223047,HS-grad,9,Sales,-0.14592048355885345,3.687011561130406,-0.4403782755604586,?,<=50K,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
-0.3358923621935273,0.34598012292246666,Bachelors,13,Protective-serv,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,>50K,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
-0.7024552817414464,-0.7029324634187413,Some-college,10,Handlers-cleaners,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,United-States,<=50K,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True
0.6904838125406461,0.014198548724033266,Doctorate,16,Prof-specialty,-0.14592048355885345,4.503481865011922,1.58436586737795,United-States,>50K,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
-0.11595461046477588,0.1222627605892302,Some-college,10,Sales,-0.14592048355885345,-0.21665952703259014,0.6124886787675138,United-States,>50K,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0.6904838125406461,-0.17701238621051035,Assoc-acdm,12,Exec-managerial,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,England,<=50K,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.482517530012695,0.5649603200853894,HS-grad,9,Other-service,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
2.743236162008993,-0.6213963765073013,Masters,14,Exec-managerial,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,>50K,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0.3972334769023108,0.0805662327601287,Bachelors,13,Exec-managerial,1.888424338306659,-0.21665952703259014,1.58436586737795,United-States,>50K,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
0.6171712286310623,-0.3852486927671615,Masters,14,Prof-specialty,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,United-States,<=50K,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
-1.3622685369277008,-0.014006532700014715,Some-college,10,Tech-support,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
-0.7024552817414464,-0.8180740000483869,HS-grad,9,Craft-repair,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True
-0.482517530012695,1.211592840163555,HS-grad,9,Craft-repair,0.8950834428590154,-0.21665952703259014,-0.03542944697277691,United-States,>50K,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
-1.5822062886564523,1.0904445780979515,10th,6,?,4.470758609991775,-0.21665952703259014,-0.6833475727130677,United-States,<=50K,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
-0.6291426978318626,0.04853352187846722,11th,7,Handlers-cleaners,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True
-0.5558301139222788,-0.004863803921309205,HS-grad,9,Adm-clerical,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
0.2506083090831432,-0.6166497370066468,HS-grad,9,Handlers-cleaners,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,United-States,<=50K,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
